Country Name,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
Latvia,51.20928214,51.20928214,51.20928214,51.31855947,51.42783679,51.53711411,51.64639144,51.75566876,51.86494608,51.97422341,52.08350073,52.29421312,52.50492551,52.71563791,52.9263503,53.13706269,53.34777508,53.55848747,53.76919987,53.97991226,54.19062465,54.25271988,54.31481511,54.37691034,54.43900558,54.50110081,54.56329246,54.62548411,54.68767577,54.74986742,54.80941668,51.11785904,51.17419696,51.11208334,51.28885103,51.35939894,51.50135677,51.68614734,51.82563889,51.75323416,52.08297052,52.15032884
Lebanon,13.65591398,13.64105572,13.62619746,13.6113392,13.59648094,13.58162268,13.56676442,13.55190616,13.5370479,13.52218964,13.50733138,13.49921799,13.49110459,13.4829912,13.47487781,13.46676442,13.45865103,13.45053763,13.44242424,13.43431085,13.42619746,13.48445748,13.5427175,13.60097752,13.65923754,13.71749756,13.77614858,13.83479961,13.89345064,13.95210166,14.01075269,13.64736689,13.63861233,13.65917099,13.65293921,13.57753192,13.60215161,13.60822723,13.52628843,13.43644265,13.51677915,13.4540769
Lesotho,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.137022398,1.211246573,1.069149433,1.193894931,1.237946512,1.055764863,1.219043181,1.178875386,1.044594515,1.039398194,1.066442814,1.024569893
Liberia,88.5095515,88.19539037,87.88122924,87.56706811,87.25290698,86.93874585,86.62458472,86.31042359,85.99626246,85.68210133,85.3679402,85.05377907,84.73961794,84.42545681,84.11129568,83.79713455,83.48297342,83.16881229,82.85465116,82.54049003,82.2263289,81.91216777,81.59800664,81.28384551,80.96968439,80.65552326,80.34136213,80.027201,79.71303987,79.39887874,79.08471761,88.31927414,88.17928188,87.71292217,87.37068127,87.15326293,86.86645242,86.71639377,86.33164415,85.78225615,85.63397276,85.21427062
Libya,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.206254852,0.052639196,0.18213895,0.229922045,0.034881968,0.210793424,0.168094519,0.02326719,0.027236049,0.0481993,0.008056032
Liechtenstein,40.625,40.75,40.875,41,41.125,41.25,41.375,41.5,41.625,41.75,41.875,41.874375,41.87375,41.87375,41.873125,41.8725,41.871875,41.87125,41.87125,41.870625,41.87,41.87125,41.871875,41.873125,41.87375,41.875,41.875,41.875,41.875,41.875,41.875,40.63974705,40.68703644,40.86861435,41.03466649,41.15060355,41.32398438,41.41311249,41.5427871,41.52572468,41.70769228,41.71576875
Lithuania,31.26994257,31.26994257,31.26994257,31.38959796,31.50925335,31.62890874,31.74856414,31.86821953,31.98787492,32.10753031,32.22718571,32.46649649,32.70580728,32.94511806,33.18442884,33.42373963,33.66305041,33.9023612,34.14439569,34.38372557,34.62305544,34.67785685,34.73210582,34.78579976,34.85395052,34.90822027,34.96056959,35.05691161,35.0950024,35.13254551,35.14851485,31.33329268,31.23209917,31.52385194,31.62419498,31.66396931,31.71390761,31.86900016,32.0236666,32.16865277,32.19374868,32.3999553
Luxembourg,33.67696527,33.67696527,33.67696527,33.67696527,33.67696527,33.67696527,33.67696527,33.67696527,33.67696527,33.67696527,33.67696527,33.75465146,33.83233766,33.91002385,33.98771004,34.06539624,34.14308243,34.22076863,34.29845482,34.37614102,34.45382721,34.45382721,34.45382721,34.45382721,34.45382721,34.45382721,34.45382721,34.45382721,34.45382721,34.45382721,34.45382721,33.66883378,33.69834237,33.7086375,33.7208335,33.65362962,33.65134961,33.66753848,33.71562997,33.67596616,33.71853116,33.71558329
Madagascar,23.54687554,23.43290573,23.31893593,23.20496612,23.09099632,22.97702652,22.86305671,22.74908691,22.6351171,22.5211473,22.40717749,22.32658287,22.24598824,22.16539361,22.08479898,22.00420435,21.92360973,21.8430151,21.76242047,21.68182584,21.60123121,21.56904408,21.54632474,21.52342042,21.50070127,21.47798212,21.45527673,21.43255414,21.40983156,21.38712616,21.36440358,23.53903258,23.4367895,23.34616487,23.25532305,23.0695992,23.00152854,22.92131233,22.73824412,22.60268468,22.52217874,22.37445854
Malawi,37.14149342,36.69601188,36.25053034,35.80504879,35.35956725,34.9140857,34.46860416,34.02312261,33.57764107,33.13215952,32.68667798,32.24119644,31.79571489,31.35023335,30.9047518,30.45927026,30.01378871,29.56830717,29.12282563,28.67734408,28.23186254,27.78638099,27.34089945,26.8954179,26.44993636,26.00445482,25.55897327,25.11349173,24.66801018,24.22252864,23.77704709,37.31339178,36.83228788,36.54541021,35.87818721,35.07736955,34.69479652,34.21947696,33.90383504,33.5464254,33.0356951,32.63041927
Malaysia,62.75604931,62.47385482,62.19166033,61.90946583,61.62727134,61.34507685,61.06288236,60.78068787,60.49849338,60.21629889,59.9341044,59.70774616,59.48138792,59.25502968,59.02867144,58.80231319,58.57595495,58.34959671,58.12323847,57.89688023,57.67052199,57.98497641,58.29943083,58.61388525,58.92833967,59.2427941,58.78752093,58.63488054,58.48224015,58.32959976,58.17695937,62.64131185,62.47901294,62.09976202,61.76611399,61.54952125,61.27908906,61.09069578,60.79194569,60.39093477,60.22756698,59.8857554
Maldives,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.793870481,2.669897345,2.787151134,2.825331409,2.663418268,2.806771703,2.770606564,2.652922177,2.633293618,2.669908603,2.625316248
Mali,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89666363,10.89883507,10.87517934,10.93513192,10.9462693,10.86528553,10.92688542,10.93125361,10.85896167,10.79379678,10.8748712,10.82550326
Malta,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.1875,1.3125,1.4375,1.4375,1.4375,1.168355954,1.025764985,1.1507085,1.194924087,1.012188171,1.175997501,1.13573305,1.000995387,0.996193261,1.022972345,0.981176624
Marshall Islands,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.18352096,52.22202743,52.10034797,52.13876878,52.12672044,52.19892175,52.21622762,52.19978107,52.13829159,52.22461261,52.19742128
Mauritania,0.461860871,0.456582905,0.451304938,0.446026972,0.440749006,0.435471039,0.430193073,0.424915106,0.41963714,0.414359173,0.409081207,0.403803241,0.398525274,0.393247308,0.387969341,0.382691375,0.377413408,0.372135442,0.366857476,0.361579509,0.356301543,0.351023576,0.34574561,0.340467643,0.335189677,0.32991171,0.324633744,0.319394586,0.314058407,0.308819249,0.30348307,0.543859196,0.3875324,0.508923502,0.552326998,0.353694721,0.523692198,0.477347286,0.324461321,0.322701247,0.339900722,0.294413036
Mauritius,20.23152709,20.27389163,20.31625616,20.35862069,20.40098522,20.44334975,20.48571429,20.52807882,20.57044335,20.61280788,20.65517241,20.48078818,20.30640394,20.1320197,19.95763547,19.78325123,19.608867,19.43448276,19.26009852,19.08571429,18.91133005,18.90246305,18.89359606,18.88472906,18.87586207,18.86699507,18.86206897,19.03940887,19.0591133,19.07881773,19.09852217,20.2798843,20.3073217,20.39377133,20.38783113,20.32992358,20.40448021,20.43651075,20.38682824,20.3300151,20.43584236,20.37233192
Mexico,36.31351115,36.19980967,36.08610818,35.9724067,35.85870521,35.74500373,35.63130225,35.51760076,35.40389928,35.29019779,35.17649631,35.10252116,35.028546,34.95457085,34.88059569,34.80662054,34.73264539,34.65867023,34.58469508,34.51071993,34.43674477,34.37373904,34.3107333,34.24772757,34.18472183,34.12171609,34.05599424,33.99026724,33.92454024,33.85881839,33.79309139,36.30782557,36.17020889,36.0985327,35.95985235,35.74909447,35.71525763,35.65034287,35.44658513,35.35422715,35.21071368,35.23010727
"Micronesia, Fed. Sts.",90.86857143,90.86857143,90.90857143,90.94857143,90.98857143,91.02857143,91.06857143,91.10857143,91.14857143,91.18857143,91.22857143,91.26714286,91.30571429,91.34428571,91.38285714,91.42142857,91.46,91.49857143,91.53714286,91.57571429,91.61428571,91.65428571,91.69428571,91.73428571,91.77428571,91.81428571,91.85714286,91.9,91.94285714,91.98571429,92.02857143,90.75590159,90.84271931,90.6302969,90.77458592,90.81563899,91.00078079,91.06485493,91.11008138,90.91737915,91.18561722,91.10811234
Moldova,10.01521144,10.01521144,10.01521144,10.04855842,10.10928962,10.1700577,10.22775585,10.28857837,10.34943786,10.41033435,10.47445255,10.56599757,10.65754258,10.75235777,10.8406326,10.92885375,11.02037093,11.11188811,11.20340529,11.29492247,11.40030441,11.47275495,11.54169203,11.60705596,11.67944039,11.75182482,11.75486618,11.75129219,11.75297169,11.75275726,11.75322187,9.940006147,9.97823122,10.06326589,10.13038699,10.1060244,10.20958604,10.28120343,10.28063068,10.28423513,10.42896982,10.44291896
Mongolia,9.274680548,9.26898727,9.263293991,9.257600712,9.251907434,9.246214155,9.240520876,9.234827597,9.229134319,9.22344104,9.217747761,9.212577928,9.207406751,9.159341159,9.155620805,9.150473846,9.12762336,9.122486789,9.117315129,9.112178302,9.108051793,9.107573137,9.10685778,9.106135944,9.105421354,9.104691498,9.103978705,9.103265913,9.102555458,9.101825131,9.099658488,9.298050416,9.243752874,9.309265616,9.320294471,9.213856832,9.284302325,9.270600152,9.183430504,9.1168822,9.181871312,9.124941793
Montenegro,55.50929368,55.50929368,55.50929368,55.50929368,55.50929368,55.50929368,55.50929368,55.50929368,55.50929368,55.50929368,55.50929368,55.50929368,55.50929368,55.50929368,55.50929368,55.50929368,55.50929368,57.00371747,58.49814126,59.99256506,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885,55.46539218,55.50649289,55.37459474,55.41801808,55.40730737,55.48435888,55.5005913,55.48779518,55.41419446,55.51008149,55.47538658
Morocco,12.29058929,12.29535066,12.30011203,12.3048734,12.30963477,12.31439615,12.31915752,12.32391889,12.32868026,12.33344163,12.338203,12.37585257,12.41350213,12.45115169,12.48880125,12.52645082,12.56410038,12.60174994,12.63939951,12.67704907,12.71469863,12.7192337,12.72376877,12.72830383,12.7328389,12.73737396,12.77120771,12.79764732,12.82005378,12.84358055,12.86688326,12.27381582,12.2815148,12.32920708,12.34302016,12.28774347,12.33923338,12.36157601,12.31132831,12.25533489,12.3479079,12.31686338
Mozambique,55.16162669,54.88313538,54.60464407,54.32615275,54.04766144,53.76917012,53.49067881,53.21218749,52.93369618,52.65520486,52.37671355,52.09493375,51.81315395,51.53137414,51.24959434,50.96781454,50.68603474,50.40425494,50.12247514,49.84069534,49.55891554,49.2964114,49.03390727,48.77140314,48.50889901,48.24639487,47.8500089,47.56809685,47.33610723,47.00794781,46.72519647,55.08925096,54.89386447,54.53190211,54.24564466,53.99535599,53.75692005,53.48282306,53.2191167,52.80621685,52.64637733,52.30757614
Myanmar,60.00930318,59.34364079,58.67797839,58.012316,57.34665361,56.68099122,56.01532882,55.34966643,54.68400404,54.01834165,53.35267925,52.82828748,52.30389571,51.77950393,51.26452511,50.74469665,50.21170673,49.68345728,49.17485114,48.65101944,48.12938187,47.68370555,47.25036515,46.81182091,46.36821216,45.92460342,45.50189957,45.06016086,44.61974874,44.17588479,43.73403098,59.81444996,59.31350914,58.54157676,58.0529195,57.20053837,56.5903228,56.07187959,55.61086996,54.61831162,54.22559767,53.63972531
Namibia,10.65137436,10.56512456,10.47887476,10.39262496,10.30637515,10.22012535,10.13387555,10.04762575,9.961375943,9.87512614,9.788876338,9.702625563,9.616374789,9.530124015,9.44387324,9.357622466,9.271371692,9.185120917,9.098870143,9.012619369,8.926368594,8.84011952,8.753870447,8.667621373,8.581372299,8.495123225,8.408871722,8.322620219,8.236368716,8.150117213,8.06386571,10.67806741,10.53635084,10.50947534,10.46723558,10.2763318,10.29208137,10.20287869,9.978994556,9.843628706,9.833134213,9.696987669
Nepal,39.66433566,39.74039161,39.81644755,39.8925035,39.96855944,40.04461538,40.12067133,40.19672727,40.27278322,40.34883916,40.32619463,40.45264737,40.5791001,40.70555284,40.83200558,40.95845832,41.08491106,41.21136379,41.33781653,41.46426927,41.59072201,41.59072201,41.59072201,41.59072201,41.59072201,41.59072201,41.59072201,41.59072201,41.59072201,41.59072201,41.59072201,39.645919,39.68159354,39.74064575,39.87442928,39.9666539,40.05772053,40.1351625,40.24761195,40.20826906,40.38379839,40.38428907
Netherlands,10.22896919,10.27094194,10.31291469,10.35488744,10.39686019,10.43883294,10.48080569,10.52277844,10.56475118,10.60672393,10.64869668,10.69010664,10.73151659,10.77292654,10.81433649,10.85574645,10.8971564,10.93856635,10.9799763,11.03118885,11.07263564,11.02461447,10.97330961,10.93173048,10.88037993,10.83546184,10.86308286,10.89100089,10.91862192,10.94653995,10.97416097,10.22963685,10.25621789,10.35733602,10.40336003,10.36521505,10.46456239,10.51309725,10.4911097,10.46701319,10.59351659,10.58588969
New Caledonia,45.4666302,45.50339168,45.54015317,45.57691466,45.61367615,45.65043764,45.68719912,45.72396061,45.7607221,45.79748359,45.83424508,45.84064551,45.84704595,45.85344639,45.85984683,45.86624726,45.8726477,45.87904814,45.88544858,45.89184902,45.89824945,45.89277899,45.88730853,45.88183807,45.87636761,45.87089716,45.8654267,45.85995624,45.85448578,45.84901532,45.84354486,45.48208684,45.51240279,45.46868769,45.52099712,45.55476746,45.66423225,45.70296567,45.70550259,45.68867541,45.79937191,45.78700629
New Zealand,35.59405264,35.77565227,35.95725191,36.13885154,36.32045118,36.50205081,36.68365045,36.86525009,37.04684972,37.22844936,37.41004899,37.4091679,37.40828681,37.40740572,37.40652463,37.40564354,37.40476245,37.40388136,37.40300027,37.40211918,37.40123808,37.40009115,37.39894421,37.39779727,37.39665034,37.3955034,37.39603509,37.41160609,37.42793665,37.46731989,37.57012647,35.51089961,35.7416839,35.91437069,36.15087987,36.54191675,36.56312878,36.71891055,36.96363717,37.04218927,37.19392599,37.27655415
Nicaragua,53.1769985,52.34601961,51.51504072,50.68406182,49.85308293,49.02210404,48.19112515,47.36014625,46.52916736,45.69818847,44.86720957,43.86075287,42.85429616,41.84783945,40.84138275,39.83492604,38.82846934,37.82201263,36.81555592,35.80909922,34.80264251,34.33626392,33.86988532,33.40350673,32.93712814,32.47074954,31.63977065,30.80879176,29.97781286,29.14683397,28.31585508,53.14574591,52.34510576,51.4882044,50.59665614,49.94421793,49.12083267,48.09582989,47.29315204,46.48378343,45.4745849,44.58096703
Niger,1.535485908,1.486784558,1.438083208,1.389381858,1.340680508,1.291979158,1.243277808,1.194576459,1.145875109,1.097173759,1.048472409,1.038667403,1.028862398,1.019057393,1.009252388,0.999447383,0.989642378,0.979837373,0.970032368,0.960227362,0.950422357,0.940617352,0.930812347,0.921007342,0.911202337,0.901397332,0.891592327,0.881787321,0.871982316,0.862177311,0.852372306,1.6073071,1.418167935,1.478742009,1.496081062,1.262940421,1.401447507,1.32320318,1.103439698,1.078703135,1.055042151,0.98221413
Nigeria,29.1249053,28.94560097,28.76629665,28.58699233,28.407688,28.22838368,28.04907935,27.86977503,27.6904707,27.51116638,27.33186205,27.15255663,26.97325121,26.79394578,26.61464036,26.43533494,26.25602951,26.07672409,25.89741867,25.71811324,25.53880782,25.3595024,25.18019698,25.00089155,24.82158613,24.64228071,24.46297957,24.28368304,24.1043842,23.92508537,23.74578653,29.07564516,28.90156772,28.78842644,28.62219508,28.44219743,28.2858141,28.10098405,27.83882619,27.66968583,27.4896762,27.30646424
North Macedonia,36.22139206,36.22139206,36.22139206,36.40051121,36.57963036,36.75874951,36.93786866,37.11698781,37.29610696,37.47522611,37.65434526,37.66567047,37.67699567,37.68832088,37.69964609,37.71097129,37.7222965,38.0327388,38.04415379,38.07065821,38.08207772,38.35146709,38.62085646,38.89024584,39.15963521,39.42902458,39.71728787,39.71015067,39.71015067,39.71015067,39.71015067,36.01356662,36.15551542,36.32396618,36.49203893,36.80755501,36.81966197,36.95371506,37.21850723,37.27899187,37.46118242,37.51661077
Northern Mariana Islands,72.70652174,72.70652174,72.34782609,71.98913043,71.63043478,71.27173913,70.91304348,70.55434783,70.19565217,69.83695652,69.47826087,69.12173913,68.76521739,68.40869565,68.05217391,67.69565217,67.33913043,66.9826087,66.62608696,66.26956522,65.91304348,65.55217391,65.19130435,64.83043478,64.46956522,64.10869565,52.95652174,52.95652174,52.95652174,52.95652174,52.95652174,72.75874498,72.59374242,72.17023207,71.76789003,71.55008714,71.19591454,70.9731813,70.56460582,70.07281858,69.80529375,69.38438622
Norway,33.21615139,33.21094939,33.20574739,33.20054539,33.19534339,33.19014138,33.18493938,33.17973738,33.17453538,33.16933338,33.16413138,33.16111969,33.158108,33.15509632,33.15208463,33.14907295,33.14606126,33.14304958,33.14003789,33.13702621,33.13401452,33.15537011,33.1767257,33.2090866,33.23181086,33.24564399,33.27109973,33.29453362,33.31726503,33.33990698,33.43535968,33.14036151,33.18496355,33.16035914,33.19586463,33.16271591,33.1825101,33.16124761,33.16585592,33.10753552,33.12266449,33.10296995
Oman,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053,0.00904685,0.008723748,0.008400646,0.008077544,0.008077544,0.093588889,-0.061311279,0.068711779,0.11691483,-0.079565743,0.097772856,0.054781341,-0.091222813,-0.086220474,-0.065932438,-0.10589034
Pakistan,0.187759444,6.407270911,6.345584267,6.283897623,6.22221098,6.160524336,6.098837692,6.037151048,5.975464404,5.91377776,5.852091117,5.797928342,5.743765567,5.689602792,5.635440017,5.581277242,5.527114467,5.472951692,5.418788917,5.364626142,5.310463367,5.268659195,5.226855023,5.185050851,5.143246679,5.101442507,5.017953508,4.99418846,4.940561436,4.886934413,4.833307389,4.42463591,4.611037435,5.490526157,5.376994452,5.690861543,5.974664487,5.936113665,5.707589547,5.796679563,5.88638334,6.324206028
Palau,83.24565217,83.24565217,83.55652174,83.8673913,84.17826087,84.48913043,84.8,85.11086957,85.42173913,85.7326087,86.04347826,86.25652174,86.46956522,86.6826087,86.89565217,87.10869565,87.32173913,87.53478261,87.74782609,87.96086957,88.17391304,88.36086957,88.54782609,88.73478261,88.92173913,89.10869565,89.30434783,89.47826087,89.67391304,89.84782609,90.02173913,83.08321719,83.35113444,83.38164683,83.82495891,84.06418828,84.63091774,85.01133848,85.11752028,85.13249907,85.74436773,85.83469903
Panama,61.97740113,61.7550982,61.53279526,61.31049233,61.0881894,60.86588647,60.64358354,60.4212806,60.19897767,59.97667474,59.75437181,59.60082055,59.4472693,59.29371805,59.1401668,58.98661555,58.8330643,58.67951305,58.5259618,58.37241055,58.2188593,58.06529459,57.91172989,57.75816519,57.77558014,57.62155963,57.46762008,57.3135456,57.11337288,56.95942303,56.80560798,61.85659655,61.75229389,61.41696186,61.16759226,60.98913014,60.78883519,60.64876209,60.41722782,60.10268946,59.97606704,59.71289663
Papua New Guinea,80.37733516,80.35045842,80.3235819,80.29670516,80.26982842,80.24295168,80.21607517,80.18919843,80.16232169,80.13544495,80.10856843,80.08668948,80.06481054,80.04293159,80.02105264,79.9991737,79.97729475,79.9554158,79.93353685,79.91165791,79.88977896,79.82156163,79.7533443,79.68512697,79.61690986,79.54869253,79.47241973,79.39837919,79.32433865,79.25029811,79.17625756,80.27998435,80.32322587,80.0888661,80.13664559,80.11577512,80.19650385,80.21335117,80.17657125,79.9712091,80.11666626,79.99916404
Paraguay,64.298666,63.65577397,63.01288195,62.36998993,61.72709791,61.08420589,60.44131387,59.79842185,59.15552983,58.51263781,57.86974578,57.00857287,56.14739995,55.28622703,54.42505412,53.5638812,52.70270828,51.84153536,50.98036245,50.11918953,49.25801661,48.21534357,47.17267053,46.12999748,45.08732444,44.0446514,43.62730934,42.63848477,41.93538887,41.23231815,40.52922225,64.12510433,63.69127671,62.96848646,62.44638654,61.60062278,61.01165248,60.44025218,59.95393933,59.08565777,58.57699731,57.98985769
Peru,59.72542188,59.63552266,59.54562344,59.45572422,59.365825,59.27592578,59.18602656,59.09612734,59.00622813,58.91632891,58.82642969,58.72892734,58.631425,58.53392266,58.43642031,58.33891797,58.24141563,58.14391328,58.04641094,57.94890859,57.85140625,57.71777031,57.58413438,57.45049844,57.3168625,57.18322656,57.03928125,56.90217188,56.77815625,56.643125,56.50810156,59.64826774,59.6316636,59.42070184,59.3466551,59.25759216,59.23446987,59.15916987,59.06173691,58.89623857,58.87756742,58.7372882
Philippines,26.08850656,25.93102928,25.773552,25.61607472,25.45859744,25.30112017,25.14364289,24.98616561,24.82868833,24.67121105,24.51373378,24.35625985,24.19878593,24.041312,23.88383808,23.72636415,23.56889023,23.41141631,23.25394238,23.09646846,22.93899453,23.0559949,23.17299527,23.28999564,23.40699601,23.52399638,23.64101016,23.75802395,23.87500419,23.99201798,24.10903176,26.05202238,25.92484378,25.78621877,25.6472129,25.44004537,25.31649959,25.19172865,24.96391144,24.76816102,24.63191408,24.44064706
Poland,28.9986614,29.05644977,29.11423814,29.17202651,29.22981488,29.28760325,29.34539162,29.40317999,29.46096836,29.51875673,29.5765451,29.66469686,29.75284861,29.84587252,29.92524402,30.01338426,30.10250718,30.1906503,30.28077049,30.37090244,30.45905707,30.52346276,30.58389393,30.64432906,30.70577093,30.76521114,30.81420033,30.85339168,30.89460104,30.93985822,30.9770359,29.00964356,29.01573427,29.15703386,29.17184426,29.20380715,29.27634675,29.38340406,29.42920025,29.50971306,29.55486342,29.61833248
Portugal,37.14754098,37.01857923,36.88961749,36.76065574,36.63169399,36.50273224,36.37377049,36.24480874,36.11584699,35.98688525,35.8579235,35.82622951,35.79453552,35.76284153,35.73114754,35.71116213,35.67945775,35.64775336,35.61604898,35.53772246,35.50605961,35.63707828,35.76809695,35.8931589,36.02399853,36.15499489,36.15499489,36.15499489,36.15499489,36.15499489,36.15499489,37.12322067,36.99578785,36.89539343,36.75525891,36.48878985,36.47493049,36.38836768,36.20141909,36.07818671,35.9544975,35.95802904
Puerto Rico,36.11386697,37.34069899,38.567531,39.79436302,41.02119504,42.24802706,43.47485908,44.70169109,45.92852311,47.15535513,48.38218715,49.08455468,49.78692221,50.48928974,51.19165727,51.8940248,52.59639233,53.29875986,54.0011274,54.70349493,55.40586246,55.46065389,55.51544532,55.57023675,55.62502818,55.67981962,55.73506201,55.7903044,55.84554679,55.90078918,55.95603157,36.34367886,38.10704132,40.28009664,41.84883914,42.31443925,44.75882661,45.0877441,44.98399294,45.92551274,47.38922462,47.08156217
Romania,27.77850447,27.7630088,27.76082977,27.75865075,27.75042482,27.75066452,27.74485884,27.7414717,27.73204408,27.72865854,27.7132036,27.778068,27.82355244,27.87866928,27.9373913,28.0046091,28.06939734,28.14519988,28.20878643,28.25393376,28.31993045,28.64053526,28.99480045,29.32911359,29.65824061,29.99374131,30.11582928,30.11582928,30.11582928,30.11582928,30.11582928,27.80001735,27.75615419,27.73405326,27.73537375,27.74810411,27.73098008,27.80181642,27.72081252,27.74211755,27.72369746,27.74749549
Russian Federation,49.36034704,49.36034704,49.36034704,49.37364779,49.39021068,49.40105187,49.40426402,49.40412793,49.39808074,49.37829247,49.40184991,49.44038194,49.47468949,49.51038522,49.54544561,49.58077733,49.6276507,49.66347433,49.70193816,49.73776369,49.77358921,49.77108397,49.76857873,49.76607349,49.76356825,49.76106301,49.77269955,49.78433608,49.78433608,49.78433608,49.78433608,49.32415467,49.36436305,49.24486382,49.29448332,49.29414233,49.36451736,49.39952566,49.38281763,49.33129459,49.42975029,49.41707712
Rwanda,12.84961492,12.72800973,12.60640454,12.48479935,12.36319416,12.24158897,12.11998379,11.9983786,11.87677341,11.75516822,11.63356303,11.54438589,11.45520876,11.36603162,11.27685448,11.18767734,11.0985002,11.00932306,10.92014593,10.83096879,10.74179165,10.78232671,10.82286178,10.86339684,10.9039319,10.94446696,11.02553709,11.06607215,11.10660722,11.14714228,11.18767734,12.87711633,12.71872846,12.62990767,12.56204653,12.34851608,12.31428555,12.20590187,11.94912405,11.7778651,11.74220822,11.58128406
Samoa,62.23674912,62.0664311,61.89611307,61.72579505,61.55547703,61.38515901,61.21484099,61.04452297,60.87420495,60.70388693,60.5335689,60.36325088,60.19293286,60.02261484,59.85229682,59.6819788,59.51166078,59.34134276,59.17102473,59.00070671,58.83038869,58.65936396,58.48833922,58.31731449,58.14628975,57.97526502,57.80565371,58.67266187,58.5,58.32733813,58.15467626,62.13439896,62.05947788,61.78230759,61.59435607,61.45150656,61.33328135,61.2087901,61.0194251,60.75200534,60.65274755,60.42235769
San Marino,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.67268836,16.67495485,16.70216325,16.70379811,16.63774811,16.67920484,16.69017901,16.63877921,16.5839413,16.65844383,16.62543306
Sao Tome and Principe,61.0625,61.03541667,61.00833333,60.98125,60.95416667,60.92708333,60.9,60.87291667,60.84583333,60.81875,60.79166667,60.76458333,60.7375,60.71041667,60.68333333,60.65625,60.62916667,60.60208333,60.575,60.54791667,60.52083333,59.875,59.22916667,58.58333333,57.9375,57.29166667,56.64583333,56,55.35416667,54.70833333,54.0625,61.00091427,61.03170863,60.86078388,60.87883748,60.84177255,60.89267684,60.87337217,60.84527686,60.73677032,60.80721131,60.73275115
